feedback_id,store_id,comment,rating,feedback_date
2756,3,Excellent staff,1,2024-01-18
2757,2,Needs more vegan options,3,2024-01-15
2758,3,Loved the croissant,5,2024-01-24
2759,2,Friendly barista,5,2024-03-05
2760,2,Very clean,4,2024-01-15
2761,3,Excellent staff,5,2024-03-27
2762,4,Very clean,4,2024-04-23
2763,3,Best coffee ever,3,2024-02-20
2764,3,Will come again,4,2024-01-20
2765,3,Will come again,5,2024-04-03
2766,4,Too noisy,5,2024-04-24
2767,2,Very clean,5,2024-02-21
2768,5,Best coffee ever,5,2024-03-17
2769,5,Bad experience,4,2024-01-05
2770,2,Too noisy,4,2024-02-23
2771,3,Very clean,3,2024-02-06
2772,2,Great service!,2,2024-03-02
2773,1,Will come again,5,2024-01-11
2774,2,Needs more vegan options,5,2024-02-11
2775,1,Too noisy,5,2024-01-06
2776,5,Best coffee ever,2,2024-04-11
2777,5,Will come again,4,2024-03-29
2778,5,Friendly barista,4,2024-04-28
2779,3,Line was too long,4,2024-02-14
2780,1,Line was too long,4,2024-04-11
2781,1,Needs more vegan options,4,2024-02-26
2782,1,Needs more vegan options,4,2024-02-08
2783,2,Great service!,3,2024-04-13
2784,3,Excellent staff,5,2024-04-15
2785,5,Tasty food,5,2024-04-16
2786,2,Not impressed,5,2024-04-02
2787,3,Great service!,5,2024-02-06
2788,5,Will come again,5,2024-02-09
2789,1,Great service!,2,2024-02-27
2790,1,Will come again,4,2024-04-06
2791,1,Not impressed,4,2024-01-07
2792,4,Excellent staff,3,2024-03-22
2793,1,Coffee was cold,3,2024-04-17
2794,5,Coffee was cold,2,2024-04-24
2795,2,Will come again,4,2024-02-09
2796,2,Tasty food,3,2024-02-04
2797,4,Needs more vegan options,3,2024-03-14
2798,4,Wifi was slow,4,2024-03-27
2799,5,Will come again,3,2024-04-27
2800,3,Great service!,4,2024-01-14
2801,4,Bad experience,3,2024-03-23
2802,4,Very clean,4,2024-04-24
2803,5,Wifi was slow,3,2024-04-03
2804,2,Line was too long,5,2024-01-09
2805,5,Not impressed,5,2024-03-09
2806,1,Tasty food,5,2024-02-08
2807,3,Friendly barista,1,2024-02-14
2808,4,Bad experience,5,2024-03-01
2809,3,Very clean,4,2024-02-19
2810,5,Coffee was cold,2,2024-04-18
2811,2,Will come again,5,2024-04-05
2812,3,Needs more vegan options,2,2024-04-12
2813,4,Line was too long,5,2024-02-09
2814,1,Great service!,4,2024-01-28
2815,3,Bad experience,3,2024-02-05
2816,5,Excellent staff,4,2024-04-22
2817,5,Friendly barista,3,2024-01-10
2818,3,Needs more vegan options,4,2024-03-01
2819,5,Too noisy,1,2024-03-08
2820,3,Great service!,5,2024-02-06
2821,3,Not impressed,2,2024-04-01
2822,2,Great service!,4,2024-04-10
2823,5,Not impressed,4,2024-04-23
2824,2,Wifi was slow,4,2024-01-24
2825,5,Very clean,1,2024-02-03
2826,2,Bad experience,4,2024-04-16
2827,1,Not impressed,4,2024-03-31
2828,5,Needs more vegan options,4,2024-01-01
2829,2,Not impressed,4,2024-01-21
2830,1,Excellent staff,3,2024-03-11
2831,1,Best coffee ever,3,2024-02-13
2832,1,Too noisy,4,2024-02-09
2833,2,Too noisy,4,2024-04-17
2834,1,Great service!,4,2024-03-19
2835,4,Wifi was slow,3,2024-03-18
2836,5,Bad experience,5,2024-04-03
2837,4,Coffee was cold,5,2024-02-21
2838,4,Tasty food,4,2024-01-01
2839,5,Not impressed,4,2024-02-22
2840,4,Friendly barista,3,2024-03-07
2841,1,Wifi was slow,5,2024-02-02
2842,3,Friendly barista,3,2024-01-11
2843,4,Best coffee ever,4,2024-03-27
2844,5,Line was too long,4,2024-02-10
2845,2,Not impressed,3,2024-03-29
2846,2,Needs more vegan options,5,2024-03-08
2847,1,Great service!,2,2024-04-13
2848,4,Friendly barista,4,2024-02-18
2849,3,Not impressed,3,2024-02-29
2850,2,Coffee was cold,4,2024-04-05
2851,3,Will come again,5,2024-02-15
2852,1,Loved the croissant,5,2024-03-24
2853,5,Excellent staff,4,2024-01-16
2854,5,Will come again,3,2024-03-24
2855,1,Will come again,4,2024-02-03
2856,3,Needs more vegan options,4,2024-01-24
2857,3,Friendly barista,3,2024-01-08
2858,3,Friendly barista,3,2024-04-28
2859,1,Line was too long,3,2024-04-20
2860,2,Wifi was slow,2,2024-03-08
2861,2,Needs more vegan options,3,2024-01-30
2862,4,Great service!,1,2024-02-22
2863,5,Too noisy,2,2024-04-20
2864,5,Best coffee ever,5,2024-02-22
2865,4,Very clean,3,2024-03-05
2866,3,Great service!,5,2024-01-27
2867,1,Will come again,5,2024-04-04
2868,5,Best coffee ever,4,2024-01-13
2869,3,Loved the croissant,4,2024-03-26
2870,2,Excellent staff,3,2024-01-07
2871,3,Bad experience,2,2024-03-20
2872,4,Bad experience,4,2024-01-27
2873,1,Very clean,5,2024-02-05
2874,5,Line was too long,4,2024-03-07
2875,4,Loved the croissant,2,2024-04-17
2876,2,Coffee was cold,4,2024-02-25
2877,2,Friendly barista,4,2024-03-22
2878,1,Best coffee ever,4,2024-01-14
2879,5,Not impressed,2,2024-01-01
2880,2,Great service!,4,2024-02-08
2881,4,Line was too long,4,2024-01-19
2882,2,Very clean,5,2024-03-07
2883,5,Very clean,3,2024-03-26
2884,3,Too noisy,2,2024-02-16
2885,2,Will come again,5,2024-02-20
2886,2,Best coffee ever,2,2024-04-14
2887,2,Tasty food,4,2024-04-23
2888,3,Not impressed,5,2024-03-05
2889,5,Friendly barista,3,2024-01-07
2890,4,Too noisy,4,2024-04-02
2891,5,Line was too long,4,2024-02-16
2892,1,Tasty food,4,2024-01-07
2893,4,Best coffee ever,4,2024-03-13
2894,3,Very clean,2,2024-04-26
2895,1,Great service!,5,2024-04-21
2896,2,Wifi was slow,5,2024-04-24
2897,2,Needs more vegan options,2,2024-04-05
2898,5,Friendly barista,4,2024-02-27
2899,3,Line was too long,4,2024-04-17
2900,3,Wifi was slow,1,2024-04-23
2901,2,Too noisy,4,2024-04-05
2902,2,Excellent staff,4,2024-02-25
2903,3,Coffee was cold,2,2024-03-20
2904,3,Excellent staff,3,2024-03-09
2905,5,Bad experience,5,2024-02-03
2906,2,Best coffee ever,5,2024-02-17
2907,3,Loved the croissant,3,2024-04-05
2908,1,Line was too long,4,2024-02-07
2909,1,Wifi was slow,3,2024-02-09
2910,1,Best coffee ever,4,2024-03-23
2911,4,Excellent staff,3,2024-04-06
2912,1,Excellent staff,4,2024-01-29
2913,3,Not impressed,5,2024-03-25
2914,4,Tasty food,4,2024-04-29
2915,2,Line was too long,3,2024-02-06
2916,3,Excellent staff,4,2024-04-24
2917,1,Very clean,4,2024-01-07
2918,2,Line was too long,2,2024-04-15
2919,1,Best coffee ever,3,2024-03-20
2920,5,Not impressed,3,2024-03-17
2921,4,Will come again,5,2024-02-08
2922,2,Very clean,3,2024-04-10
2923,1,Will come again,4,2024-01-18
2924,5,Too noisy,4,2024-01-10
2925,4,Very clean,2,2024-02-25
2926,1,Wifi was slow,2,2024-01-23
2927,3,Line was too long,5,2024-03-27
2928,5,Line was too long,3,2024-02-25
2929,2,Loved the croissant,4,2024-04-13
2930,1,Bad experience,5,2024-04-09
2931,2,Bad experience,4,2024-02-02
2932,3,Too noisy,4,2024-02-14
2933,2,Great service!,4,2024-04-15
2934,5,Tasty food,4,2024-03-16
2935,4,Line was too long,2,2024-03-24
2936,1,Wifi was slow,5,2024-02-03
2937,4,Will come again,4,2024-01-06
2938,1,Bad experience,3,2024-04-29
2939,2,Loved the croissant,5,2024-01-10
2940,2,Coffee was cold,5,2024-03-14
2941,5,Friendly barista,5,2024-03-07
2942,2,Will come again,2,2024-02-07
2943,3,Needs more vegan options,1,2024-04-01
2944,5,Needs more vegan options,4,2024-03-19
2945,1,Loved the croissant,3,2024-02-13
2946,2,Loved the croissant,5,2024-01-09
2947,1,Best coffee ever,4,2024-03-08
2948,2,Friendly barista,4,2024-04-11
2949,5,Great service!,4,2024-04-23
2950,3,Loved the croissant,4,2024-01-30
2951,1,Best coffee ever,4,2024-04-11
2952,4,Excellent staff,3,2024-03-02
2953,2,Excellent staff,5,2024-02-02
2954,5,Needs more vegan options,4,2024-01-12
2955,1,Needs more vegan options,3,2024-04-28
2956,5,Friendly barista,1,2024-04-08
2957,1,Will come again,3,2024-03-04
2958,3,Loved the croissant,4,2024-03-16
2959,2,Too noisy,5,2024-02-04
2960,1,Too noisy,2,2024-04-15
2961,4,Will come again,4,2024-04-11
2962,2,Line was too long,3,2024-03-02
2963,2,Friendly barista,2,2024-04-26
2964,5,Tasty food,4,2024-01-17
2965,2,Bad experience,2,2024-04-06
2966,1,Not impressed,4,2024-02-03
2967,3,Line was too long,4,2024-03-23
2968,1,Line was too long,3,2024-03-01
2969,2,Will come again,5,2024-03-24
2970,4,Line was too long,4,2024-03-30
2971,4,Friendly barista,4,2024-03-02
2972,1,Very clean,3,2024-04-11
2973,1,Loved the croissant,4,2024-04-15
2974,1,Will come again,4,2024-04-04
2975,1,Bad experience,4,2024-01-10
2976,5,Too noisy,2,2024-02-19
2977,1,Tasty food,2,2024-04-28
2978,5,Loved the croissant,1,2024-03-12
2979,2,Very clean,3,2024-02-21
2980,1,Wifi was slow,4,2024-01-07
2981,1,Excellent staff,4,2024-02-11
2982,4,Friendly barista,4,2024-02-26
2983,2,Not impressed,4,2024-02-02
2984,2,Very clean,2,2024-02-23
2985,1,Not impressed,4,2024-04-20
2986,2,Very clean,3,2024-04-15
2987,3,Tasty food,3,2024-03-26
2988,4,Coffee was cold,4,2024-04-08
2989,2,Tasty food,4,2024-02-24
2990,3,Tasty food,3,2024-01-09
2991,1,Needs more vegan options,4,2024-02-14
2992,4,Not impressed,2,2024-02-07
2993,4,Great service!,3,2024-01-19
2994,4,Wifi was slow,4,2024-04-05
2995,3,Will come again,1,2024-04-07
2996,5,Very clean,3,2024-02-13
2997,4,Not impressed,4,2024-03-02
2998,3,Very clean,3,2024-04-16
2999,5,Coffee was cold,5,2024-01-13
3000,3,Friendly barista,4,2024-03-26
